StartDateTime	Temperature	WindSpeed	WindDirection	SunHour	Condition	UltravioletIndex	MeanSeaLevelPressure	DewPoint	Humidity	PrecipitationProbability	IsHistoricalEstimated
03/02/2018 12.00	-2	6	28	0	4	0	1007	-5	0	0	False
03/02/2018 13.00	-2	6	26	0	4	0	1008	-5	0	0	False
03/02/2018 14.00	-1	7	26	0	4	0	1008	-6	0	0	False
03/02/2018 15.00	-1	7	25	0	4	0	1008	-5	0	4	False
03/02/2018 16.00	-1	6	24	0	4	0	1009	-4	0	12	False
03/02/2018 17.00	-1	6	25	0	4	0	1009	-4	0	20	False
03/02/2018 18.00	-1	6	27	0	4	0	1010	-4	0	24	False
03/02/2018 19.00	-1	7	31	0	4	0	1011	-3	0	21	False
03/02/2018 20.00	-1	8	32	0	4	0	1011	-3	0	17	False
03/02/2018 21.00	-1	8	35	0	4	0	1012	-3	0	5	False
03/02/2018 22.00	-1	8	36	0	4	0	1013	-3	0	5	False
03/02/2018 23.00	-1	8	34	0	3	0	1014	-3	0	5	False
04/02/2018 00.00	-1	7	35	0	4	0	1016	-3	0	0	False
04/02/2018 01.00	-1	7	35	0	4	0	1017	-3	0	0	False
04/02/2018 02.00	-1	7	35	0	4	0	1018	-3	0	0	False
04/02/2018 03.00	-1	7	34	0	4	0	1019	-4	0	1	False
04/02/2018 04.00	-1	7	32	0	4	0	1020	-4	0	4	False
04/02/2018 05.00	-2	7	30	0	4	0	1021	-4	0	5	False
04/02/2018 06.00	-2	6	30	0	4	0	1022	-4	0	4	False
04/02/2018 07.00	-2	7	33	0	4	0	1024	-5	0	7	False
04/02/2018 08.00	-2	7	34	0	4	0	1025	-5	0	4	False
04/02/2018 09.00	-2	7	38	0	4	0	1026	-6	0	7	False
04/02/2018 10.00	-2	7	39	0	4	0	1026	-6	0	3	False
04/02/2018 11.00	-1	7	38	0	4	0	1027	-6	0	2	False
04/02/2018 12.00	-1	6	37	0	4	0	1028	-5	0	0	False
04/02/2018 13.00	-1	6	35	0	4	0	1028	-5	0	0	False
04/02/2018 14.00	-1	6	33	0	4	0	1029	-5	0	0	False
04/02/2018 15.00	-1	5	31	0	4	0	1030	-4	0	2	False
04/02/2018 16.00	-1	5	32	0	4	0	1030	-4	0	3	False
04/02/2018 17.00	-1	5	39	0	4	0	1031	-4	0	3	False
04/02/2018 18.00	-1	4	46	0	4	0	1031	-4	0	4	False
04/02/2018 19.00	-2	4	53	0	3	0	1032	-4	0	4	False
04/02/2018 20.00	-1	4	54	0	3	0	1033	-5	0	4	False
04/02/2018 21.00	-2	4	60	0	3	0	1033	-6	0	4	False
04/02/2018 22.00	-2	4	61	0	2	0	1034	-6	0	4	False
04/02/2018 23.00	-2	4	60	0	2	0	1034	-6	0	4	False
05/02/2018 00.00	-2	4	58	0	3	0	1035	-7	0	0	False
05/02/2018 01.00	-3	3	50	0	3	0	1035	-7	0	0	False
05/02/2018 02.00	-3	3	44	0	3	0	1035	-7	0	0	False
05/02/2018 03.00	-3	3	38	0	2	0	1035	-7	0	0	False
05/02/2018 04.00	-3	2	30	0	2	0	1035	-7	0	2	False
05/02/2018 05.00	-3	2	24	0	2	0	1035	-7	0	3	False
05/02/2018 06.00	-3	2	23	0	2	0	1035	-7	0	4	False
05/02/2018 07.00	-3	2	37	0	2	0	1035	-7	0	4	False
05/02/2018 08.00	-3	2	47	0,5	2	0	1035	-7	0	3	False
05/02/2018 09.00	-2	2	55	0,5	2	0	1035	-7	0	2	False
05/02/2018 10.00	-2	2	66	0,5	2	0	1035	-7	0	1	False
05/02/2018 11.00	-2	2	71	0,5	2	0	1034	-7	0	1	False
05/02/2018 12.00	-2	2	78	0	4	0	1034	-8	0	0	False
05/02/2018 13.00	-2	1	62	0	3	0	1033	-8	0	0	False
05/02/2018 14.00	-2	2	51	0,5	2	0	1033	-8	0	0	False
05/02/2018 15.00	-2	1	42	0,5	2	0	1032	-8	0	0	False
05/02/2018 16.00	-2	1	52	0	1	0	1031	-8	0	1	False
05/02/2018 17.00	-3	1	66	0	1	0	1030	-7	0	2	False
05/02/2018 18.00	-4	1	82	0	1	0	1030	-7	0	3	False
05/02/2018 19.00	-4	1	101	0	1	0	1029	-7	0	4	False
05/02/2018 20.00	-4	1	93	0	1	0	1029	-8	0	5	False
05/02/2018 21.00	-4	1	106	0	1	0	1028	-8	0	5	False
05/02/2018 22.00	-4	1	156	0	1	0	1028	-7	0	5	False
05/02/2018 23.00	-5	1	189	0	1	0	1027	-7	0	6	False
06/02/2018 00.00	-6	1	214	0	1	0	1026	-9	0	0	False
06/02/2018 01.00	-6	1	238	0	2	0	1026	-9	0	0	False
06/02/2018 02.00	-6	1	240	0	2	0	1025	-9	0	0	False
06/02/2018 03.00	-5	2	237	0	2	0	1024	-8	0	0	False
06/02/2018 04.00	-5	2	233	0	2	0	1023	-8	0	3	False
06/02/2018 05.00	-5	2	229	0	2	0	1022	-8	0	4	False
06/02/2018 06.00	-6	2	223	0	1	0	1021	-8	0	5	False
06/02/2018 07.00	-5	2	212	0	2	0	1021	-9	0	4	False
06/02/2018 08.00	-5	2	211	1	1	0	1020	-9	0	4	False
06/02/2018 09.00	-4	2	209	0,5	2	0	1020	-9	0	4	False
06/02/2018 10.00	-3	2	223	0,5	2	0	1019	-8	0	3	False
06/02/2018 11.00	-2	3	241	0,5	2	0	1018	-8	0	2	False
06/02/2018 12.00	-2	2	266	1	1	0	1018	-8	0	0	False
06/02/2018 13.00	-2	2	259	1	1	0	1018	-8	0	0	False
06/02/2018 14.00	-2	1	237	1	1	0	1017	-9	0	0	False
06/02/2018 15.00	-2	1	217	1	1	0	1017	-8	0	0	False
06/02/2018 16.00	-3	1	200	0	1	0	1016	-8	0	1	False
06/02/2018 17.00	-3	1	196	0	1	0	1016	-8	0	1	False
06/02/2018 18.00	-4	2	191	0	1	0	1016	-7	0	2	False
06/02/2018 19.00	-4	2	190	0	1	0	1015	-7	0	2	False
06/02/2018 20.00	-3	3	192	0	2	0	1015	-8	0	2	False
06/02/2018 21.00	-3	2	187	0	2	0	1015	-7	0	2	False
06/02/2018 22.00	-3	3	187	0	2	0	1015	-7	0	3	False
06/02/2018 23.00	-3	3	197	0	2	0	1015	-7	0	3	False
07/02/2018 00.00	-4	3	196	0	2	0	1015	-7	0	0	False
07/02/2018 01.00	-4	3	197	0	3	0	1015	-6	0	0	False
07/02/2018 02.00	-4	3	198	0	3	0	1015	-6	0	0	False
07/02/2018 03.00	-3	3	199	0	3	0	1015	-5	0	6	False
07/02/2018 04.00	-3	3	203	0	3	0	1015	-5	0	10	False
07/02/2018 05.00	-3	3	206	0	2	0	1015	-4	0	6	False
07/02/2018 06.00	-3	3	207	0	2	0	1014	-4	0	8	False
07/02/2018 07.00	-2	4	204	0	2	0	1014	-3	0	9	False
07/02/2018 08.00	-2	4	204	0,5	2	0	1015	-3	0	8	False
07/02/2018 09.00	-1	4	207	0,5	2	0	1015	-2	0	20	False
07/02/2018 10.00	1	4	215	0,5	2	0	1015	-2	0	18	False
